category,file_name,file_path,noise_score,hash_value
happy,Training_95794369.jpg,../data/FER-2013/train/happy/Training_95794369.jpg,0.11057481540574403,c5485fe318646dc7
happy,Training_13786156.jpg,../data/FER-2013/train/happy/Training_13786156.jpg,0.09001088436061652,c1fc4a43cb86e19e
happy,Training_5757671.jpg,../data/FER-2013/train/happy/Training_5757671.jpg,0.06470841863611448,95d17c46529a9ba6
happy,Training_68062822.jpg,../data/FER-2013/train/happy/Training_68062822.jpg,0.0460555499294798,93a56eb597326892
happy,Training_95128975.jpg,../data/FER-2013/train/happy/Training_95128975.jpg,0.044566145965817885,b9d28ab2cc3969d2
happy,Training_39830997.jpg,../data/FER-2013/train/happy/Training_39830997.jpg,0.058990437919355064,f99c8787856a5827
happy,Training_9156393.jpg,../data/FER-2013/train/happy/Training_9156393.jpg,0.05849098891275248,c141fac7807d79c6
happy,Training_88388137.jpg,../data/FER-2013/train/happy/Training_88388137.jpg,0.04503581537609633,94a083d3fadc2d4d
happy,Training_17139550.jpg,../data/FER-2013/train/happy/Training_17139550.jpg,0.04222365985926412,cdfa02e386780fe1
happy,Training_6942321.jpg,../data/FER-2013/train/happy/Training_6942321.jpg,0.057853827793293816,df030fe81ecd203e
happy,Training_25590197.jpg,../data/FER-2013/train/happy/Training_25590197.jpg,0.0861419275166279,97cd1e859c646c8d
happy,Training_82773667.jpg,../data/FER-2013/train/happy/Training_82773667.jpg,0.06015085002736447,a90643f6972868f7
happy,Training_72815617.jpg,../data/FER-2013/train/happy/Training_72815617.jpg,0.08193171624959204,d6b782826929359f
happy,Training_38162204.jpg,../data/FER-2013/train/happy/Training_38162204.jpg,0.05391354444755197,d89b1ab585c64bcc
happy,Training_92132008.jpg,../data/FER-2013/train/happy/Training_92132008.jpg,0.059398926191554784,9e8d5a833c2867d9
happy,Training_91294441.jpg,../data/FER-2013/train/happy/Training_91294441.jpg,0.07710748840197941,c91a079f7c7c3891
happy,Training_68121933.jpg,../data/FER-2013/train/happy/Training_68121933.jpg,0.05311477497311818,d983ce99513486af
happy,Training_63009467.jpg,../data/FER-2013/train/happy/Training_63009467.jpg,0.04982995521807772,e21950efc762f4c8
happy,Training_36133295.jpg,../data/FER-2013/train/happy/Training_36133295.jpg,0.09539816459679044,cf0b0e7ce137305c
happy,Training_9171710.jpg,../data/FER-2013/train/happy/Training_9171710.jpg,0.07851718439220003,c0aa0aaf2f282df7
happy,Training_58459668.jpg,../data/FER-2013/train/happy/Training_58459668.jpg,0.05941108616562978,deb455d54a366458
happy,Training_70610255.jpg,../data/FER-2013/train/happy/Training_70610255.jpg,0.06009007507975059,dd1a2b67722c6586
happy,Training_25044657.jpg,../data/FER-2013/train/happy/Training_25044657.jpg,0.05737308346016475,a08d7b8633d3866b
happy,Training_498981.jpg,../data/FER-2013/train/happy/Training_498981.jpg,0.04690782469488003,d1790596c67d3b30
happy,Training_78148453.jpg,../data/FER-2013/train/happy/Training_78148453.jpg,0.05116618340200515,9c0cd383f82c68f7
happy,Training_16161406.jpg,../data/FER-2013/train/happy/Training_16161406.jpg,0.09603075772073183,936a1da5c6c5523b
happy,Training_74110506.jpg,../data/FER-2013/train/happy/Training_74110506.jpg,0.04620235673948615,9fec96eb10686dc0
happy,Training_2657167.jpg,../data/FER-2013/train/happy/Training_2657167.jpg,0.08973835843155908,eaab0cf3303f31c2
happy,Training_20664857.jpg,../data/FER-2013/train/happy/Training_20664857.jpg,0.04271550945363922,de978c3e08f8e1e0
happy,Training_37962572.jpg,../data/FER-2013/train/happy/Training_37962572.jpg,0.07085321577608156,c2a84bd6cf7c2992
happy,Training_51906205.jpg,../data/FER-2013/train/happy/Training_51906205.jpg,0.06547593573609149,97097827646f711e
happy,Training_55718843.jpg,../data/FER-2013/train/happy/Training_55718843.jpg,0.06536264981555728,97507a416f14796b
happy,Training_59051301.jpg,../data/FER-2013/train/happy/Training_59051301.jpg,0.06428654232916658,87445ecb361b7a4c
happy,Training_74116605.jpg,../data/FER-2013/train/happy/Training_74116605.jpg,0.037765496703443875,fe351080d0375f67
happy,Training_26700093.jpg,../data/FER-2013/train/happy/Training_26700093.jpg,0.06301831179139017,9d06792f816ccb6c
happy,Training_12450130.jpg,../data/FER-2013/train/happy/Training_12450130.jpg,0.0882745549579461,ca172aae1d2969c7
happy,Training_4137746.jpg,../data/FER-2013/train/happy/Training_4137746.jpg,0.049311638798154665,803f2be163702df3
happy,Training_79234386.jpg,../data/FER-2013/train/happy/Training_79234386.jpg,0.07577059650222304,80050baf6f6f297a
happy,Training_89029483.jpg,../data/FER-2013/train/happy/Training_89029483.jpg,0.08741923105295017,c0c107d7d6787ac5
happy,Training_98302699.jpg,../data/FER-2013/train/happy/Training_98302699.jpg,0.049362784361467474,c74747681b5a5e1c
happy,Training_97943686.jpg,../data/FER-2013/train/happy/Training_97943686.jpg,0.061409842339921514,d71c0f962c3c688f
happy,Training_76287939.jpg,../data/FER-2013/train/happy/Training_76287939.jpg,0.06839911592860352,958d7a86db34691a
happy,Training_66435774.jpg,../data/FER-2013/train/happy/Training_66435774.jpg,0.03690916555496675,a52d9b368d2f2532
happy,Training_42341840.jpg,../data/FER-2013/train/happy/Training_42341840.jpg,0.0317495507232778,b8cdb296c13c9cb2
happy,Training_11869640.jpg,../data/FER-2013/train/happy/Training_11869640.jpg,0.1232250514719157,9f4b7cbd35643420
happy,Training_13362966.jpg,../data/FER-2013/train/happy/Training_13362966.jpg,0.058487962872149746,89c08d239fcdc6cb
happy,Training_96326297.jpg,../data/FER-2013/train/happy/Training_96326297.jpg,0.038781158671213116,d51e5ca5e4e0465b
happy,Training_26077068.jpg,../data/FER-2013/train/happy/Training_26077068.jpg,0.041229792086866786,eaa84395e7ba45c2
happy,Training_24408232.jpg,../data/FER-2013/train/happy/Training_24408232.jpg,0.08050988024381474,bfd50afe68007ca8
happy,Training_69801811.jpg,../data/FER-2013/train/happy/Training_69801811.jpg,0.05989731598368291,d5114256f2396fd2
happy,Training_80350168.jpg,../data/FER-2013/train/happy/Training_80350168.jpg,0.09811794802540834,9dd757d028582cd6
happy,Training_41615793.jpg,../data/FER-2013/train/happy/Training_41615793.jpg,0.08625620358606866,ff5ea29899686981
happy,Training_69445827.jpg,../data/FER-2013/train/happy/Training_69445827.jpg,0.07718620294195108,969999b2c3691db1
happy,Training_92135559.jpg,../data/FER-2013/train/happy/Training_92135559.jpg,0.09379969126273235,f53d4cf878932660
happy,Training_60372717.jpg,../data/FER-2013/train/happy/Training_60372717.jpg,0.0542204631517458,c73cc839b0dafa30
happy,Training_52023624.jpg,../data/FER-2013/train/happy/Training_52023624.jpg,0.10250265527856588,9d2462cec99969da
happy,Training_26147430.jpg,../data/FER-2013/train/happy/Training_26147430.jpg,0.042554891523148404,b58902cf933d6d61
happy,Training_66381505.jpg,../data/FER-2013/train/happy/Training_66381505.jpg,0.055047312900182804,a8d483facf682ac3
happy,Training_42104195.jpg,../data/FER-2013/train/happy/Training_42104195.jpg,0.06403938200173404,de1f5aa3586968c2
happy,Training_67994381.jpg,../data/FER-2013/train/happy/Training_67994381.jpg,0.03893229580337105,ac399676336433cc
happy,Training_76183098.jpg,../data/FER-2013/train/happy/Training_76183098.jpg,0.08065535001077924,82ea0b453d2d6d67
happy,Training_25621096.jpg,../data/FER-2013/train/happy/Training_25621096.jpg,0.0444855777503702,ffc0a3eabb00460f
happy,Training_15302677.jpg,../data/FER-2013/train/happy/Training_15302677.jpg,0.09723837976178377,9af179e5e4246991
happy,Training_46176962.jpg,../data/FER-2013/train/happy/Training_46176962.jpg,0.07598468282393801,af6a2f3e6d203cc0
happy,Training_9632664.jpg,../data/FER-2013/train/happy/Training_9632664.jpg,0.06150742019384971,d5383aa2aae16d87
happy,Training_60859368.jpg,../data/FER-2013/train/happy/Training_60859368.jpg,0.0743784924188698,eaa5f5b0568ac38a
happy,Training_14803938.jpg,../data/FER-2013/train/happy/Training_14803938.jpg,0.07761155633522628,aa0660ee3d3937c3
happy,Training_4575219.jpg,../data/FER-2013/train/happy/Training_4575219.jpg,0.09658086695132319,ca393df33061344f
happy,Training_78999312.jpg,../data/FER-2013/train/happy/Training_78999312.jpg,0.05403337786648352,cb402e2bbdafa4c1
happy,Training_88380033.jpg,../data/FER-2013/train/happy/Training_88380033.jpg,0.07112029935797909,96c3984ee4d68b1d
happy,Training_94660472.jpg,../data/FER-2013/train/happy/Training_94660472.jpg,0.07123355530009638,845657697b2d7a50
happy,Training_4487070.jpg,../data/FER-2013/train/happy/Training_4487070.jpg,0.07642868518588516,ff0f82d10db3a815
happy,Training_54266927.jpg,../data/FER-2013/train/happy/Training_54266927.jpg,0.07137182042534437,d0350f9c49d235f3
happy,Training_67383952.jpg,../data/FER-2013/train/happy/Training_67383952.jpg,0.08061356633873254,c7157a3e7c0721d2
happy,Training_87314996.jpg,../data/FER-2013/train/happy/Training_87314996.jpg,0.07386702287924997,cc2b2bbe963f3280
happy,Training_71121461.jpg,../data/FER-2013/train/happy/Training_71121461.jpg,0.08088112362886421,917c61c4ce3f71d0
happy,Training_75942501.jpg,../data/FER-2013/train/happy/Training_75942501.jpg,0.048734582582305286,91b55e96296f3093
happy,Training_56204703.jpg,../data/FER-2013/train/happy/Training_56204703.jpg,0.10450529498396278,dfee38b2303063c9
happy,Training_43153333.jpg,../data/FER-2013/train/happy/Training_43153333.jpg,0.06100654702096723,89a949ad563d748d
happy,Training_23341828.jpg,../data/FER-2013/train/happy/Training_23341828.jpg,0.035714263402523254,96974b9205ed36d1
happy,Training_96426594.jpg,../data/FER-2013/train/happy/Training_96426594.jpg,0.08560770399819179,e94103c395353f79
happy,Training_85832722.jpg,../data/FER-2013/train/happy/Training_85832722.jpg,0.0586783286493581,8a04ca8f572f6d8b
happy,Training_55645952.jpg,../data/FER-2013/train/happy/Training_55645952.jpg,0.04620118236118423,d6d48ed2897a3cd0
happy,Training_99033299.jpg,../data/FER-2013/train/happy/Training_99033299.jpg,0.06149757032382995,87c05ac3b43f686b
happy,Training_45848591.jpg,../data/FER-2013/train/happy/Training_45848591.jpg,0.057577567716593836,dd9b66e2c28d4871
happy,Training_23128826.jpg,../data/FER-2013/train/happy/Training_23128826.jpg,0.06249141924453673,d08d1bbe4ecc7491
happy,Training_93341834.jpg,../data/FER-2013/train/happy/Training_93341834.jpg,0.04448621105189424,d5b04b966d222cdb
happy,Training_80931393.jpg,../data/FER-2013/train/happy/Training_80931393.jpg,0.06415685347199601,d0958fbe61283e3a
happy,Training_92812029.jpg,../data/FER-2013/train/happy/Training_92812029.jpg,0.04011796193253855,d99927b696c68cc4
happy,Training_20953176.jpg,../data/FER-2013/train/happy/Training_20953176.jpg,0.099566318953007,c0485af796bc3d54
happy,Training_92146560.jpg,../data/FER-2013/train/happy/Training_92146560.jpg,0.05126476849484864,ebb52d8a5a74b190
happy,Training_160942.jpg,../data/FER-2013/train/happy/Training_160942.jpg,0.06422731287072679,92f97d700e032d9d
happy,Training_28459196.jpg,../data/FER-2013/train/happy/Training_28459196.jpg,0.057425474910156454,816c7e47b82e698e
happy,Training_99183228.jpg,../data/FER-2013/train/happy/Training_99183228.jpg,0.06433073713612791,c8192596c6c9fcd9
happy,Training_83258919.jpg,../data/FER-2013/train/happy/Training_83258919.jpg,0.05888949164573157,eae505b502fa509f
happy,Training_81942732.jpg,../data/FER-2013/train/happy/Training_81942732.jpg,0.07228758911828591,c7d85e938d2c38f0
happy,Training_60354707.jpg,../data/FER-2013/train/happy/Training_60354707.jpg,0.12306788920942566,fc54919ac6c72ac6
happy,Training_15952123.jpg,../data/FER-2013/train/happy/Training_15952123.jpg,0.07656864959586011,fd1502babe3c6cc0
happy,Training_10066226.jpg,../data/FER-2013/train/happy/Training_10066226.jpg,0.07656110932815888,c06646679b3a3357
happy,Training_64212299.jpg,../data/FER-2013/train/happy/Training_64212299.jpg,0.08940872223740566,d6b628fb2a62838e
happy,Training_36501205.jpg,../data/FER-2013/train/happy/Training_36501205.jpg,0.08571528886241922,97343a0b6de272cc
happy,Training_79281071.jpg,../data/FER-2013/train/happy/Training_79281071.jpg,0.05764130764048032,a1a4844a8fd77973
happy,Training_70805902.jpg,../data/FER-2013/train/happy/Training_70805902.jpg,0.0935584419002078,c0f0df17c33ec107
happy,Training_3050550.jpg,../data/FER-2013/train/happy/Training_3050550.jpg,0.06284054321874963,850f5897f01f790e
happy,Training_86039203.jpg,../data/FER-2013/train/happy/Training_86039203.jpg,0.10025899160691477,82c43e8dbd936a3a
happy,Training_69453710.jpg,../data/FER-2013/train/happy/Training_69453710.jpg,0.11395540365713397,ca403f313e3e35c9
happy,Training_96485203.jpg,../data/FER-2013/train/happy/Training_96485203.jpg,0.04053043923715678,d50196a7c97d1ac6
happy,Training_80882617.jpg,../data/FER-2013/train/happy/Training_80882617.jpg,0.05281678835462361,9d065af383687d92
happy,Training_89052541.jpg,../data/FER-2013/train/happy/Training_89052541.jpg,0.09014885572609793,940b7ae3a9616967
happy,Training_87492758.jpg,../data/FER-2013/train/happy/Training_87492758.jpg,0.10888590744336903,ff905f8ac0d53720
happy,Training_90345680.jpg,../data/FER-2013/train/happy/Training_90345680.jpg,0.07149488615789537,d5e37a07396aa18c
happy,Training_30156556.jpg,../data/FER-2013/train/happy/Training_30156556.jpg,0.04364892435035973,c0bf03964f097c9b
happy,Training_41132189.jpg,../data/FER-2013/train/happy/Training_41132189.jpg,0.08219690429563771,81494ba54f687f35
happy,Training_78304421.jpg,../data/FER-2013/train/happy/Training_78304421.jpg,0.048507839682572225,90bbf283b7486c1b
happy,Training_36358880.jpg,../data/FER-2013/train/happy/Training_36358880.jpg,0.06846915030017205,916c2af5902f5b8e
happy,Training_94807797.jpg,../data/FER-2013/train/happy/Training_94807797.jpg,0.06273518342551272,fcce83f981d2286c
happy,Training_70706185.jpg,../data/FER-2013/train/happy/Training_70706185.jpg,0.07173984999335324,9573624e65ac30dd
happy,Training_83397827.jpg,../data/FER-2013/train/happy/Training_83397827.jpg,0.04211604475540333,cad08b87637c39b2
happy,Training_6759696.jpg,../data/FER-2013/train/happy/Training_6759696.jpg,0.08221647821329964,881e037afb7929e1
happy,Training_47925105.jpg,../data/FER-2013/train/happy/Training_47925105.jpg,0.07860370103357714,815f5f02eb752856
happy,Training_76547589.jpg,../data/FER-2013/train/happy/Training_76547589.jpg,0.04129055540326573,aabca5d0c24b39b9
happy,Training_38419695.jpg,../data/FER-2013/train/happy/Training_38419695.jpg,0.037210548944166526,95a856c19f6f0cd2
happy,Training_74511808.jpg,../data/FER-2013/train/happy/Training_74511808.jpg,0.09368994556473953,cfecbcb7382c2182
happy,Training_73689680.jpg,../data/FER-2013/train/happy/Training_73689680.jpg,0.09097854647033198,95bfde8cc866700a
happy,Training_40859243.jpg,../data/FER-2013/train/happy/Training_40859243.jpg,0.06786644206060902,dfe1faa5903c6806
